frame_id,kp_name,kp_index,x_2d,y_2d
376,left_ear,3,821.6858,96.4924
376,right_ear,4,NaN,NaN
376,left_shoulder,5,1126.6852,601.77673
376,right_shoulder,6,122.96271,645.50507
376,left_elbow,7,NaN,NaN
376,right_elbow,8,NaN,NaN
376,left_wrist,9,NaN,NaN
376,right_wrist,10,NaN,NaN
376,left_hip,11,NaN,NaN
376,right_hip,12,NaN,NaN
376,left_knee,13,NaN,NaN
376,right_knee,14,NaN,NaN
376,left_ankle,15,NaN,NaN
376,right_ankle,16,NaN,NaN
377,nose,0,560.2349,120.3913
377,left_eye,1,664.6837,15.908691
377,right_eye,2,457.0257,21.645996
377,left_ear,3,820.9292,97.50876
377,right_ear,4,NaN,NaN
377,left_shoulder,5,1125.7919,598.09424
377,right_shoulder,6,125.14935,645.50726
377,left_elbow,7,NaN,NaN
377,right_elbow,8,NaN,NaN
377,left_wrist,9,NaN,NaN
377,right_wrist,10,NaN,NaN
377,left_hip,11,NaN,NaN
377,right_hip,12,NaN,NaN
377,left_knee,13,NaN,NaN
377,right_knee,14,NaN,NaN
377,left_ankle,15,NaN,NaN
377,right_ankle,16,NaN,NaN
378,nose,0,557.6923,120.0419
378,left_eye,1,664.02246,15.371033
378,right_eye,2,455.40326,21.205444
378,left_ear,3,823.442,97.27652
378,right_ear,4,NaN,NaN
378,left_shoulder,5,1128.169,597.6736
378,right_shoulder,6,122.62616,643.7749
378,left_elbow,7,NaN,NaN
378,right_elbow,8,NaN,NaN
378,left_wrist,9,NaN,NaN
378,right_wrist,10,NaN,NaN
378,left_hip,11,NaN,NaN
378,right_hip,12,NaN,NaN
378,left_knee,13,NaN,NaN
378,right_knee,14,NaN,NaN
378,left_ankle,15,NaN,NaN
378,right_ankle,16,NaN,NaN
379,nose,0,558.51526,117.68225
379,left_eye,1,664.8436,11.905273
379,right_eye,2,455.58386,17.915894
379,left_ear,3,824.12604,94.12097
379,right_ear,4,NaN,NaN
379,left_shoulder,5,1128.471,596.74316
379,right_shoulder,6,121.21216,646.38153
379,left_elbow,7,NaN,NaN
379,right_elbow,8,NaN,NaN
379,left_wrist,9,NaN,NaN
379,right_wrist,10,NaN,NaN
379,left_hip,11,NaN,NaN
379,right_hip,12,NaN,NaN
379,left_knee,13,NaN,NaN
379,right_knee,14,NaN,NaN
379,left_ankle,15,NaN,NaN
379,right_ankle,16,NaN,NaN
380,nose,0,561.7495,120.23505
380,left_eye,1,666.22327,14.642334
380,right_eye,2,459.27948,21.364746
380,left_ear,3,822.7936,94.03
380,right_ear,4,NaN,NaN
380,left_shoulder,5,1128.0125,593.8184
380,right_shoulder,6,126.09265,642.44183
380,left_elbow,7,NaN,NaN
380,right_elbow,8,NaN,NaN
380,left_wrist,9,NaN,NaN
380,right_wrist,10,NaN,NaN
380,left_hip,11,NaN,NaN
380,right_hip,12,NaN,NaN
380,left_knee,13,NaN,NaN
380,right_knee,14,NaN,NaN
380,left_ankle,15,NaN,NaN
380,right_ankle,16,NaN,NaN
381,nose,0,560.1156,113.68564
381,left_eye,1,667.2128,3.439209
381,right_eye,2,455.76416,11.8396
381,left_ear,3,829.52875,83.16965
381,right_ear,4,NaN,NaN
381,left_shoulder,5,1133.764,593.6003
381,right_shoulder,6,127.76404,647.90405
381,left_elbow,7,NaN,NaN
381,right_elbow,8,NaN,NaN
381,left_wrist,9,NaN,NaN
381,right_wrist,10,NaN,NaN
381,left_hip,11,NaN,NaN
381,right_hip,12,NaN,NaN
381,left_knee,13,NaN,NaN
381,right_knee,14,NaN,NaN
381,left_ankle,15,NaN,NaN
381,right_ankle,16,NaN,NaN
382,nose,0,560.8895,110.15262
382,left_eye,1,666.3883,0.9248047
382,right_eye,2,457.1194,10.259033
382,left_ear,3,827.38666,80.88541
382,right_ear,4,NaN,NaN
382,left_shoulder,5,1134.9053,590.74963
382,right_shoulder,6,130.39087,644.58813
382,left_elbow,7,NaN,NaN
382,right_elbow,8,NaN,NaN
382,left_wrist,9,NaN,NaN
382,right_wrist,10,NaN,NaN
382,left_hip,11,NaN,NaN
382,right_hip,12,NaN,NaN
382,left_knee,13,NaN,NaN
382,right_knee,14,NaN,NaN
382,left_ankle,15,NaN,NaN
382,right_ankle,16,NaN,NaN
383,nose,0,561.75745,106.53
383,left_eye,1,666.9275,0.0
383,right_eye,2,456.8203,5.01001
383,left_ear,3,827.0422,73.698944
383,right_ear,4,NaN,NaN
383,left_shoulder,5,1141.5145,589.2258
383,right_shoulder,6,130.73996,641.5578
383,left_elbow,7,NaN,NaN
383,right_elbow,8,NaN,NaN
383,left_wrist,9,NaN,NaN
383,right_wrist,10,NaN,NaN
383,left_hip,11,NaN,NaN
383,right_hip,12,NaN,NaN
383,left_knee,13,NaN,NaN
383,right_knee,14,NaN,NaN
383,left_ankle,15,NaN,NaN
383,right_ankle,16,NaN,NaN
384,nose,0,562.1843,105.336975
384,left_eye,1,666.63464,0.0
384,right_eye,2,456.92517,5.0617676
384,left_ear,3,827.4048,72.98108
384,right_ear,4,NaN,NaN
384,left_shoulder,5,1140.848,588.6593
384,right_shoulder,6,136.36508,643.71454
384,left_elbow,7,NaN,NaN
384,right_elbow,8,NaN,NaN
384,left_wrist,9,NaN,NaN
384,right_wrist,10,NaN,NaN
384,left_hip,11,NaN,NaN
384,right_hip,12,NaN,NaN
384,left_knee,13,NaN,NaN
384,right_knee,14,NaN,NaN
384,left_ankle,15,NaN,NaN
384,right_ankle,16,NaN,NaN
385,nose,0,551.38416,113.99524
385,left_eye,1,657.32556,0.0
385,right_eye,2,442.9165,5.508423
385,left_ear,3,817.303,63.96997
385,right_ear,4,NaN,NaN
385,left_shoulder,5,1127.6527,592.1722
385,right_shoulder,6,136.63812,653.431
385,left_elbow,7,NaN,NaN
385,right_elbow,8,NaN,NaN
385,left_wrist,9,NaN,NaN
385,right_wrist,10,NaN,NaN
385,left_hip,11,NaN,NaN
385,right_hip,12,NaN,NaN
385,left_knee,13,NaN,NaN
385,right_knee,14,NaN,NaN
385,left_ankle,15,NaN,NaN
385,right_ankle,16,NaN,NaN
386,nose,0,562.37964,102.367065
386,left_eye,1,665.9618,0.0
386,right_eye,2,459.47247,3.9246826
386,left_ear,3,827.27747,69.99118
386,right_ear,4,NaN,NaN
386,left_shoulder,5,1139.4535,582.57916
386,right_shoulder,6,142.51904,643.0516
386,left_elbow,7,NaN,NaN
386,right_elbow,8,NaN,NaN
386,left_wrist,9,NaN,NaN
386,right_wrist,10,NaN,NaN
386,left_hip,11,NaN,NaN
386,right_hip,12,NaN,NaN
386,left_knee,13,NaN,NaN
386,right_knee,14,NaN,NaN
386,left_ankle,15,NaN,NaN
386,right_ankle,16,NaN,NaN
387,nose,0,554.95715,107.68823
387,left_eye,1,660.20844,0.0
387,right_eye,2,447.48218,0.522522
387,left_ear,3,818.3479,60.544373
387,right_ear,4,NaN,NaN
387,left_shoulder,5,1126.7732,586.88983
387,right_shoulder,6,137.02582,646.3282
387,left_elbow,7,NaN,NaN
387,right_elbow,8,NaN,NaN
387,left_wrist,9,NaN,NaN
387,right_wrist,10,NaN,NaN
387,left_hip,11,NaN,NaN
387,right_hip,12,NaN,NaN
387,left_knee,13,NaN,NaN
387,right_knee,14,NaN,NaN
387,left_ankle,15,NaN,NaN
387,right_ankle,16,NaN,NaN
388,nose,0,561.9153,104.69348
388,left_eye,1,665.4851,0.0
388,right_eye,2,451.62442,0.0
388,left_ear,3,821.7726,53.584106
388,right_ear,4,NaN,NaN
388,left_shoulder,5,1139.1578,587.041
388,right_shoulder,6,136.32056,649.1945
388,left_elbow,7,NaN,NaN
388,right_elbow,8,NaN,NaN
388,left_wrist,9,NaN,NaN
388,right_wrist,10,NaN,NaN
388,left_hip,11,NaN,NaN
388,right_hip,12,NaN,NaN
388,left_knee,13,NaN,NaN
388,right_knee,14,NaN,NaN
388,left_ankle,15,NaN,NaN
388,right_ankle,16,NaN,NaN
389,nose,0,566.666,105.3042
389,left_eye,1,670.21625,0.0
389,right_eye,2,455.35333,0.0
389,left_ear,3,823.8912,53.83246
389,right_ear,4,NaN,NaN
389,left_shoulder,5,1138.0763,586.1787
389,right_shoulder,6,135.58145,645.40735
389,left_elbow,7,NaN,NaN
389,right_elbow,8,NaN,NaN
389,left_wrist,9,NaN,NaN
389,right_wrist,10,NaN,NaN
389,left_hip,11,NaN,NaN
389,right_hip,12,NaN,NaN
389,left_knee,13,NaN,NaN
389,right_knee,14,NaN,NaN
389,left_ankle,15,NaN,NaN
389,right_ankle,16,NaN,NaN
390,nose,0,563.67194,100.05017
390,left_eye,1,666.13446,0.0
390,right_eye,2,454.009,0.0
390,left_ear,3,819.59937,51.784973
390,right_ear,4,NaN,NaN
390,left_shoulder,5,1143.6615,587.0839
390,right_shoulder,6,132.58182,646.2611
390,left_elbow,7,NaN,NaN
390,right_elbow,8,NaN,NaN
390,left_wrist,9,NaN,NaN
390,right_wrist,10,NaN,NaN
390,left_hip,11,NaN,NaN
390,right_hip,12,NaN,NaN
390,left_knee,13,NaN,NaN
390,right_knee,14,NaN,NaN
390,left_ankle,15,NaN,NaN
390,right_ankle,16,NaN,NaN
391,nose,0,562.4116,100.19037
391,left_eye,1,665.3674,0.0
391,right_eye,2,453.1786,0.0
391,left_ear,3,818.8339,53.41516
391,right_ear,4,NaN,NaN
391,left_shoulder,5,1140.0597,586.55756
391,right_shoulder,6,131.36389,644.4306
391,left_elbow,7,NaN,NaN
391,right_elbow,8,NaN,NaN
391,left_wrist,9,NaN,NaN
391,right_wrist,10,NaN,NaN
391,left_hip,11,NaN,NaN
391,right_hip,12,NaN,NaN
391,left_knee,13,NaN,NaN
391,right_knee,14,NaN,NaN
391,left_ankle,15,NaN,NaN
391,right_ankle,16,NaN,NaN
392,nose,0,561.60095,96.57916
392,left_eye,1,664.7242,0.0
392,right_eye,2,452.86636,0.0
392,left_ear,3,818.89075,50.73694
392,right_ear,4,NaN,NaN
392,left_shoulder,5,1146.1199,589.5277
392,right_shoulder,6,127.754944,647.2018
392,left_elbow,7,NaN,NaN
392,right_elbow,8,NaN,NaN
392,left_wrist,9,NaN,NaN
392,right_wrist,10,NaN,NaN
392,left_hip,11,NaN,NaN
392,right_hip,12,NaN,NaN
392,left_knee,13,NaN,NaN
392,right_knee,14,NaN,NaN
392,left_ankle,15,NaN,NaN
392,right_ankle,16,NaN,NaN
393,nose,0,563.57983,97.45422
393,left_eye,1,665.19727,0.0
393,right_eye,2,454.75183,0.0
393,left_ear,3,816.31726,52.313843
393,right_ear,4,NaN,NaN
393,left_shoulder,5,1139.6106,586.13654
393,right_shoulder,6,131.68646,643.3952
393,left_elbow,7,NaN,NaN
393,right_elbow,8,NaN,NaN
393,left_wrist,9,NaN,NaN
393,right_wrist,10,NaN,NaN
393,left_hip,11,NaN,NaN
393,right_hip,12,NaN,NaN
393,left_knee,13,NaN,NaN
393,right_knee,14,NaN,NaN
393,left_ankle,15,NaN,NaN
393,right_ankle,16,NaN,NaN
394,nose,0,561.26825,93.3194
394,left_eye,1,664.1395,0.0
394,right_eye,2,452.6525,0.0
394,left_ear,3,817.28906,48.98285
394,right_ear,4,NaN,NaN
394,left_shoulder,5,1142.355,588.5747
394,right_shoulder,6,127.53375,644.578
394,left_elbow,7,NaN,NaN
394,right_elbow,8,NaN,NaN
394,left_wrist,9,NaN,NaN
394,right_wrist,10,NaN,NaN
394,left_hip,11,NaN,NaN
394,right_hip,12,NaN,NaN
394,left_knee,13,NaN,NaN
394,right_knee,14,NaN,NaN
394,left_ankle,15,NaN,NaN
394,right_ankle,16,NaN,NaN
395,nose,0,562.1802,87.97476
395,left_eye,1,662.73505,0.0
395,right_eye,2,456.34247,0.0
395,left_ear,3,820.20667,52.31128
395,right_ear,4,NaN,NaN
395,left_shoulder,5,1156.8201,583.63916
395,right_shoulder,6,124.79028,644.3836
395,left_elbow,7,NaN,NaN
395,right_elbow,8,NaN,NaN
395,left_wrist,9,NaN,NaN
395,right_wrist,10,NaN,NaN
395,left_hip,11,NaN,NaN
395,right_hip,12,NaN,NaN
395,left_knee,13,NaN,NaN
395,right_knee,14,NaN,NaN
395,left_ankle,15,NaN,NaN
395,right_ankle,16,NaN,NaN
396,nose,0,557.5657,88.15231
396,left_eye,1,658.3896,0.0
396,right_eye,2,451.84933,0.0
396,left_ear,3,816.37866,54.37549
396,right_ear,4,NaN,NaN
396,left_shoulder,5,1152.217,584.16406
396,right_shoulder,6,122.64807,641.5625
396,left_elbow,7,NaN,NaN
396,right_elbow,8,NaN,NaN
396,left_wrist,9,NaN,NaN
396,right_wrist,10,NaN,NaN
396,left_hip,11,NaN,NaN
396,right_hip,12,NaN,NaN
396,left_knee,13,NaN,NaN
396,right_knee,14,NaN,NaN
396,left_ankle,15,NaN,NaN
396,right_ankle,16,NaN,NaN
397,nose,0,559.4696,96.145386
397,left_eye,1,661.9141,0.0
397,right_eye,2,450.0545,0.0
397,left_ear,3,813.8015,52.548767
397,right_ear,4,NaN,NaN
397,left_shoulder,5,1134.6868,585.3817
397,right_shoulder,6,128.55402,643.41125
397,left_elbow,7,NaN,NaN
397,right_elbow,8,NaN,NaN
397,left_wrist,9,NaN,NaN
397,right_wrist,10,NaN,NaN
397,left_hip,11,NaN,NaN
397,right_hip,12,NaN,NaN
397,left_knee,13,NaN,NaN
397,right_knee,14,NaN,NaN
397,left_ankle,15,NaN,NaN
397,right_ankle,16,NaN,NaN
398,nose,0,565.9667,95.64752
398,left_eye,1,667.06885,0.0
398,right_eye,2,461.3583,0.0
398,left_ear,3,824.01514,68.082825
398,right_ear,4,NaN,NaN
398,left_shoulder,5,1153.176,591.5794
398,right_shoulder,6,129.38101,649.1862
398,left_elbow,7,NaN,NaN
398,right_elbow,8,NaN,NaN
398,left_wrist,9,NaN,NaN
398,right_wrist,10,NaN,NaN
398,left_hip,11,NaN,NaN
398,right_hip,12,NaN,NaN
398,left_knee,13,NaN,NaN
398,right_knee,14,NaN,NaN
398,left_ankle,15,NaN,NaN
398,right_ankle,16,NaN,NaN
399,nose,0,566.34515,104.3775
399,left_eye,1,670.8901,0.0
399,right_eye,2,460.96094,2.4628906
399,left_ear,3,832.15576,73.80051
399,right_ear,4,NaN,NaN
399,left_shoulder,5,1154.4308,603.0266
399,right_shoulder,6,123.42505,664.4059
399,left_elbow,7,NaN,NaN
399,right_elbow,8,NaN,NaN
399,left_wrist,9,NaN,NaN
399,right_wrist,10,NaN,NaN
399,left_hip,11,NaN,NaN
399,right_hip,12,NaN,NaN
399,left_knee,13,NaN,NaN
399,right_knee,14,NaN,NaN
399,left_ankle,15,NaN,NaN
399,right_ankle,16,NaN,NaN
400,nose,0,587.65344,155.18008
400,left_eye,1,693.17865,31.776367
400,right_eye,2,478.7187,40.220764
400,left_ear,3,848.8829,112.1817
400,right_ear,4,339.19592,132.34674
400,left_shoulder,5,1160.1243,652.32544
400,right_shoulder,6,127.025085,707.1911
400,left_elbow,7,NaN,NaN
400,right_elbow,8,NaN,NaN
400,left_wrist,9,NaN,NaN
400,right_wrist,10,NaN,NaN
400,left_hip,11,NaN,NaN
400,right_hip,12,NaN,NaN
400,left_knee,13,NaN,NaN
400,right_knee,14,NaN,NaN
400,left_ankle,15,NaN,NaN
400,right_ankle,16,NaN,NaN
401,nose,0,592.5688,182.97226
401,left_eye,1,700.1904,57.392395
401,right_eye,2,483.83185,64.55084
401,left_ear,3,856.2887,133.25238
401,right_ear,4,345.12866,150.07242
401,left_shoulder,5,1148.0977,672.92267
401,right_shoulder,6,133.96445,716.67664
401,left_elbow,7,NaN,NaN
401,right_elbow,8,NaN,NaN
401,left_wrist,9,NaN,NaN
401,right_wrist,10,NaN,NaN
401,left_hip,11,NaN,NaN
401,right_hip,12,NaN,NaN
401,left_knee,13,NaN,NaN
401,right_knee,14,NaN,NaN
401,left_ankle,15,NaN,NaN
401,right_ankle,16,NaN,NaN
402,nose,0,590.569,193.86371
402,left_eye,1,699.0135,76.08789
402,right_eye,2,483.14258,81.62601
402,left_ear,3,855.40326,152.62427
402,right_ear,4,344.78745,165.88803
402,left_shoulder,5,1141.4844,669.20557
402,right_shoulder,6,137.5192,719.3912
402,left_elbow,7,NaN,NaN
402,right_elbow,8,NaN,NaN
402,left_wrist,9,NaN,NaN
402,right_wrist,10,NaN,NaN
402,left_hip,11,NaN,NaN
402,right_hip,12,NaN,NaN
402,left_knee,13,NaN,NaN
402,right_knee,14,NaN,NaN
402,left_ankle,15,NaN,NaN
402,right_ankle,16,NaN,NaN
403,nose,0,588.7871,210.38239
403,left_eye,1,697.15674,88.92819
403,right_eye,2,480.95502,94.102844
403,left_ear,3,853.1419,165.14984
403,right_ear,4,342.42325,178.08762
403,left_shoulder,5,1143.7286,682.3803
403,right_shoulder,6,134.53021,735.9943
403,left_elbow,7,NaN,NaN
403,right_elbow,8,NaN,NaN
403,left_wrist,9,NaN,NaN
403,right_wrist,10,NaN,NaN
403,left_hip,11,NaN,NaN
403,right_hip,12,NaN,NaN
403,left_knee,13,NaN,NaN
403,right_knee,14,NaN,NaN
403,left_ankle,15,NaN,NaN
403,right_ankle,16,NaN,NaN
404,nose,0,592.2529,231.27814
404,left_eye,1,695.7643,105.54059
404,right_eye,2,480.70673,112.48572
404,left_ear,3,843.2888,176.26184
404,right_ear,4,338.03796,195.81573
404,left_shoulder,5,1141.9308,704.36035
404,right_shoulder,6,126.33453,750.514
404,left_elbow,7,NaN,NaN
404,right_elbow,8,NaN,NaN
404,left_wrist,9,NaN,NaN
404,right_wrist,10,NaN,NaN
404,left_hip,11,NaN,NaN
404,right_hip,12,NaN,NaN
404,left_knee,13,NaN,NaN
404,right_knee,14,NaN,NaN
404,left_ankle,15,NaN,NaN
404,right_ankle,16,NaN,NaN
405,nose,0,581.9143,279.36505
405,left_eye,1,692.8274,153.63654
405,right_eye,2,472.83282,153.30563
405,left_ear,3,844.61884,231.26764
405,right_ear,4,330.262,232.9722
405,left_shoulder,5,1132.061,756.9369
405,right_shoulder,6,113.1839,792.6461
405,left_elbow,7,NaN,NaN
405,right_elbow,8,NaN,NaN
405,left_wrist,9,NaN,NaN
405,right_wrist,10,NaN,NaN
405,left_hip,11,NaN,NaN
405,right_hip,12,NaN,NaN
405,left_knee,13,NaN,NaN
405,right_knee,14,NaN,NaN
405,left_ankle,15,NaN,NaN
405,right_ankle,16,NaN,NaN
406,nose,0,593.042,306.20456
406,left_eye,1,698.7067,171.66046
406,right_eye,2,480.67218,171.59454
406,left_ear,3,840.75726,239.70047
406,right_ear,4,331.6059,245.02466
406,left_shoulder,5,1146.0548,786.9673
406,right_shoulder,6,104.44342,821.20215
406,left_elbow,7,NaN,NaN
406,right_elbow,8,NaN,NaN
406,left_wrist,9,NaN,NaN
406,right_wrist,10,NaN,NaN
406,left_hip,11,NaN,NaN
406,right_hip,12,NaN,NaN
406,left_knee,13,NaN,NaN
406,right_knee,14,NaN,NaN
406,left_ankle,15,NaN,NaN
406,right_ankle,16,NaN,NaN
407,nose,0,594.9295,338.9909
407,left_eye,1,699.6751,202.16296
407,right_eye,2,481.90405,203.77802
407,left_ear,3,842.6165,271.48468
407,right_ear,4,333.9173,280.39514
407,left_shoulder,5,1148.5286,829.4686
407,right_shoulder,6,105.48578,847.35974
407,left_elbow,7,NaN,NaN
407,right_elbow,8,NaN,NaN
407,left_wrist,9,NaN,NaN
407,right_wrist,10,NaN,NaN
407,left_hip,11,NaN,NaN
407,right_hip,12,NaN,NaN
407,left_knee,13,NaN,NaN
407,right_knee,14,NaN,NaN
407,left_ankle,15,NaN,NaN
407,right_ankle,16,NaN,NaN
408,nose,0,594.30347,376.3647
408,left_eye,1,700.7257,246.03778
408,right_eye,2,481.8404,244.35089
408,left_ear,3,843.3247,317.12946
408,right_ear,4,334.78174,320.0503
408,left_shoulder,5,1138.918,852.45605
408,right_shoulder,6,126.15082,882.10156
408,left_elbow,7,NaN,NaN
408,right_elbow,8,NaN,NaN
408,left_wrist,9,NaN,NaN
408,right_wrist,10,NaN,NaN
408,left_hip,11,NaN,NaN
408,right_hip,12,NaN,NaN
408,left_knee,13,NaN,NaN
408,right_knee,14,NaN,NaN
408,left_ankle,15,NaN,NaN
408,right_ankle,16,NaN,NaN
409,nose,0,596.7128,380.16608
409,left_eye,1,702.01996,251.75775
409,right_eye,2,483.7188,250.53683
409,left_ear,3,843.4523,322.91238
409,right_ear,4,334.92676,327.4895
409,left_shoulder,5,1138.2291,856.65735
409,right_shoulder,6,123.15167,885.18085
409,left_elbow,7,NaN,NaN
409,right_elbow,8,NaN,NaN
409,left_wrist,9,NaN,NaN
409,right_wrist,10,NaN,NaN
409,left_hip,11,NaN,NaN
409,right_hip,12,NaN,NaN
409,left_knee,13,NaN,NaN
409,right_knee,14,NaN,NaN
409,left_ankle,15,NaN,NaN
409,right_ankle,16,NaN,NaN
410,nose,0,594.894,380.6198
410,left_eye,1,700.6993,255.27502
410,right_eye,2,482.99506,252.77338
410,left_ear,3,842.959,328.09552
410,right_ear,4,334.47946,329.72125
410,left_shoulder,5,1136.4004,859.82825
410,right_shoulder,6,122.7865,885.4848
410,left_elbow,7,NaN,NaN
410,right_elbow,8,NaN,NaN
410,left_wrist,9,NaN,NaN
410,right_wrist,10,NaN,NaN
410,left_hip,11,NaN,NaN
410,right_hip,12,NaN,NaN
410,left_knee,13,NaN,NaN
410,right_knee,14,NaN,NaN
410,left_ankle,15,NaN,NaN
410,right_ankle,16,NaN,NaN
411,nose,0,593.1628,381.90613
411,left_eye,1,698.5625,254.22205
411,right_eye,2,480.4926,252.41586
411,left_ear,3,840.49646,324.1386
411,right_ear,4,331.14713,327.31458
411,left_shoulder,5,1135.1318,860.21606
411,right_shoulder,6,119.41559,883.7654
411,left_elbow,7,NaN,NaN
411,right_elbow,8,NaN,NaN
411,left_wrist,9,NaN,NaN
411,right_wrist,10,NaN,NaN
411,left_hip,11,NaN,NaN
411,right_hip,12,NaN,NaN
411,left_knee,13,NaN,NaN
411,right_knee,14,NaN,NaN
411,left_ankle,15,NaN,NaN
411,right_ankle,16,NaN,NaN
412,nose,0,588.8926,375.4798
412,left_eye,1,700.2636,247.10379
412,right_eye,2,480.24997,246.77249
412,left_ear,3,852.5228,326.9718
412,right_ear,4,339.9756,329.97986
412,left_shoulder,5,1122.079,849.8978
412,right_shoulder,6,133.42834,908.44135
412,left_elbow,7,NaN,NaN
412,right_elbow,8,NaN,NaN
412,left_wrist,9,NaN,NaN
412,right_wrist,10,NaN,NaN
412,left_hip,11,NaN,NaN
412,right_hip,12,NaN,NaN
412,left_knee,13,NaN,NaN
412,right_knee,14,NaN,NaN
412,left_ankle,15,NaN,NaN
412,right_ankle,16,NaN,NaN
413,nose,0,595.9484,374.09982
413,left_eye,1,701.46204,242.16403
413,right_eye,2,481.54156,241.55865
413,left_ear,3,842.9947,311.59167
413,right_ear,4,332.0895,317.66907
413,left_shoulder,5,1141.5499,850.4957
413,right_shoulder,6,123.37689,880.18604
413,left_elbow,7,NaN,NaN
413,right_elbow,8,NaN,NaN
413,left_wrist,9,NaN,NaN
413,right_wrist,10,NaN,NaN
413,left_hip,11,NaN,NaN
413,right_hip,12,NaN,NaN
413,left_knee,13,NaN,NaN
413,right_knee,14,NaN,NaN
413,left_ankle,15,NaN,NaN
413,right_ankle,16,NaN,NaN
414,nose,0,590.90735,366.70322
414,left_eye,1,700.976,237.12787
414,right_eye,2,479.73605,237.33224
414,left_ear,3,850.5536,314.24872
414,right_ear,4,335.8047,320.0302
414,left_shoulder,5,1117.9094,837.07526
414,right_shoulder,6,135.96915,904.3044
414,left_elbow,7,NaN,NaN
414,right_elbow,8,NaN,NaN
414,left_wrist,9,NaN,NaN
414,right_wrist,10,NaN,NaN
414,left_hip,11,NaN,NaN
414,right_hip,12,NaN,NaN
414,left_knee,13,NaN,NaN
414,right_knee,14,NaN,NaN
414,left_ankle,15,NaN,NaN
414,right_ankle,16,NaN,NaN
415,nose,0,596.4005,357.53284
415,left_eye,1,700.1715,230.0539
415,right_eye,2,482.51596,231.71799
415,left_ear,3,842.4555,302.3515
415,right_ear,4,334.97787,313.48846
415,left_shoulder,5,1141.4924,832.9977
415,right_shoulder,6,128.36844,868.11584
415,left_elbow,7,NaN,NaN
415,right_elbow,8,NaN,NaN
415,left_wrist,9,NaN,NaN
415,right_wrist,10,NaN,NaN
415,left_hip,11,NaN,NaN
415,right_hip,12,NaN,NaN
415,left_knee,13,NaN,NaN
415,right_knee,14,NaN,NaN
415,left_ankle,15,NaN,NaN
415,right_ankle,16,NaN,NaN
416,nose,0,595.56775,332.4173
416,left_eye,1,700.1691,196.14917
416,right_eye,2,481.61288,197.87082
416,left_ear,3,842.6666,265.09167
416,right_ear,4,331.88837,275.00912
416,left_shoulder,5,1148.5781,819.4946
416,right_shoulder,6,105.21063,847.87177
416,left_elbow,7,NaN,NaN
416,right_elbow,8,NaN,NaN
416,left_wrist,9,NaN,NaN
416,right_wrist,10,NaN,NaN
416,left_hip,11,NaN,NaN
416,right_hip,12,NaN,NaN
416,left_knee,13,NaN,NaN
416,right_knee,14,NaN,NaN
416,left_ankle,15,NaN,NaN
416,right_ankle,16,NaN,NaN
417,nose,0,586.2921,294.97638
417,left_eye,1,693.1715,163.05594
417,right_eye,2,477.99826,163.45807
417,left_ear,3,842.32544,232.07657
417,right_ear,4,333.22156,235.57321
417,left_shoulder,5,1162.391,786.7857
417,right_shoulder,6,97.25537,814.96564
417,left_elbow,7,NaN,NaN
417,right_elbow,8,NaN,NaN
417,left_wrist,9,NaN,NaN
417,right_wrist,10,NaN,NaN
417,left_hip,11,NaN,NaN
417,right_hip,12,NaN,NaN
417,left_knee,13,NaN,NaN
417,right_knee,14,NaN,NaN
417,left_ankle,15,NaN,NaN
417,right_ankle,16,NaN,NaN
418,nose,0,583.57965,257.7536
418,left_eye,1,686.1295,132.30698
418,right_eye,2,474.54242,138.19519
418,left_ear,3,833.7532,201.43942
418,right_ear,4,332.71106,218.15262
418,left_shoulder,5,1145.2731,733.64307
418,right_shoulder,6,111.12811,775.11127
418,left_elbow,7,NaN,NaN
418,right_elbow,8,NaN,NaN
418,left_wrist,9,NaN,NaN
418,right_wrist,10,NaN,NaN
418,left_hip,11,NaN,NaN
418,right_hip,12,NaN,NaN
418,left_knee,13,NaN,NaN
418,right_knee,14,NaN,NaN
418,left_ankle,15,NaN,NaN
418,right_ankle,16,NaN,NaN
419,nose,0,573.36316,189.77219
419,left_eye,1,682.0193,64.89523
419,right_eye,2,463.53842,67.76163
419,left_ear,3,836.62585,143.19858
419,right_ear,4,319.27054,151.75742
419,left_shoulder,5,1139.8483,685.73114
419,right_shoulder,6,103.11066,731.9196
419,left_elbow,7,NaN,NaN
419,right_elbow,8,NaN,NaN
419,left_wrist,9,NaN,NaN
419,right_wrist,10,NaN,NaN
419,left_hip,11,NaN,NaN
419,right_hip,12,NaN,NaN
419,left_knee,13,NaN,NaN
419,right_knee,14,NaN,NaN
419,left_ankle,15,NaN,NaN
419,right_ankle,16,NaN,NaN
420,nose,0,577.3614,167.04886
420,left_eye,1,686.1883,42.142456
420,right_eye,2,463.2565,47.26477
420,left_ear,3,840.38544,121.948975
420,right_ear,4,313.5868,136.78516
420,left_shoulder,5,1140.197,661.37384
420,right_shoulder,6,100.31879,711.28125
420,left_elbow,7,NaN,NaN
420,right_elbow,8,NaN,NaN
420,left_wrist,9,NaN,NaN
420,right_wrist,10,NaN,NaN
420,left_hip,11,NaN,NaN
420,right_hip,12,NaN,NaN
420,left_knee,13,NaN,NaN
420,right_knee,14,NaN,NaN
420,left_ankle,15,NaN,NaN
420,right_ankle,16,NaN,NaN
421,nose,0,576.74243,146.77261
421,left_eye,1,682.3407,30.892883
421,right_eye,2,468.2713,39.02948
421,left_ear,3,838.8662,111.16803
